name,price,url,rating,rating_number,page,keyword,source,execution_date,scraper_type
"Apple 2024 MacBook Air (de 13 polegadas, Chip M3 da Apple com CPU de oito núcleos e GPU de dez núcleos, 8GB Memória unificada, de 512 GB) - Meia-noite","14.758,",/Apple-MacBook-polegadas-n%C3%BAcleos-unificada/dp/B0CX5G2RXH/ref=sr_1_41?dib=eyJ2IjoiMSJ9.ed-ihsuiy_YvdiPgMc7BwXhNHTTPAm4M_gNqc4k23Gcxt1BTvSujs-b59s3c0E0vnY0O7SMGLRjWDQi0oQLIXPmOAulJvfPc-lV4ijZyxdDBQcOPv89gftEq7bv6p16QEKOrOkX80AeNoxVpdMs5obRHJfU4nQSg6I59qr8N_b2GSvrHgqwlEYtye_wMjNHmA_Ila1z1GnoTANQy6WdKkGj2wFUOQdjpJ3X_bezvqBDnkqGgBSPp8zAbEXIDLun6WB88Uph14TapAOZaVVN24pq_VW_j8HXX2v7pv7lOF8c.CPNuaEdou-cxd-u1PqHogXpjeZP63-DNATc5lCFgwP4&dib_tag=se&keywords=macbook&qid=1722963005&sr=8-41&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,N/A,N/A,1,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Notebook Avell B.On Intel Iris Xe Graphics 80 - i5 1135G7, 8GB, 250GB SSD NVME, Windows 10 HSL - Prata","4.199,",/Notebook-Avell-Intel-Iris-Graphics/dp/B09GPS43JV/ref=sr_1_42?dib=eyJ2IjoiMSJ9.ed-ihsuiy_YvdiPgMc7BwXhNHTTPAm4M_gNqc4k23Gcxt1BTvSujs-b59s3c0E0vnY0O7SMGLRjWDQi0oQLIXPmOAulJvfPc-lV4ijZyxdDBQcOPv89gftEq7bv6p16QEKOrOkX80AeNoxVpdMs5obRHJfU4nQSg6I59qr8N_b2GSvrHgqwlEYtye_wMjNHmA_Ila1z1GnoTANQy6WdKkGj2wFUOQdjpJ3X_bezvqBDnkqGgBSPp8zAbEXIDLun6WB88Uph14TapAOZaVVN24pq_VW_j8HXX2v7pv7lOF8c.CPNuaEdou-cxd-u1PqHogXpjeZP63-DNATc5lCFgwP4&dib_tag=se&keywords=macbook&qid=1722963005&sr=8-42&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,"3,0 de 5 estrelas",2,1,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"GUULAN Hub Adaptador 8 em 1 Dockstation HUB USB C Multiportas Ethernet RJ 45 SD TF Leitor de Cartão HDMI USB 2.0 USB 3.0 USB-C USB-C PD, Compatível com Laptops, Notebooks, Smartphones, MacBook Air","119,",/Adaptador-Dockstation-Multiportas-Compat%C3%ADvel-Smartphones/dp/B0CZ6SJXF9/ref=sr_1_43?dib=eyJ2IjoiMSJ9.ed-ihsuiy_YvdiPgMc7BwXhNHTTPAm4M_gNqc4k23Gcxt1BTvSujs-b59s3c0E0vnY0O7SMGLRjWDQi0oQLIXPmOAulJvfPc-lV4ijZyxdDBQcOPv89gftEq7bv6p16QEKOrOkX80AeNoxVpdMs5obRHJfU4nQSg6I59qr8N_b2GSvrHgqwlEYtye_wMjNHmA_Ila1z1GnoTANQy6WdKkGj2wFUOQdjpJ3X_bezvqBDnkqGgBSPp8zAbEXIDLun6WB88Uph14TapAOZaVVN24pq_VW_j8HXX2v7pv7lOF8c.CPNuaEdou-cxd-u1PqHogXpjeZP63-DNATc5lCFgwP4&dib_tag=se&keywords=macbook&qid=1722963005&sr=8-43&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,"5,0 de 5 estrelas",5,1,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Notebook Lenovo IdeaPad 3i i3-1115G4 4GB 256GB SSD Intel UHD Graphics Windows 11 15.6', Cinza, 82MD000ABR",N/A,/Notebook-Lenovo-i3-1115G4-Graphics-82MD000ABR/dp/B09ZKCVTFR/ref=sr_1_44?dib=eyJ2IjoiMSJ9.ed-ihsuiy_YvdiPgMc7BwXhNHTTPAm4M_gNqc4k23Gcxt1BTvSujs-b59s3c0E0vnY0O7SMGLRjWDQi0oQLIXPmOAulJvfPc-lV4ijZyxdDBQcOPv89gftEq7bv6p16QEKOrOkX80AeNoxVpdMs5obRHJfU4nQSg6I59qr8N_b2GSvrHgqwlEYtye_wMjNHmA_Ila1z1GnoTANQy6WdKkGj2wFUOQdjpJ3X_bezvqBDnkqGgBSPp8zAbEXIDLun6WB88Uph14TapAOZaVVN24pq_VW_j8HXX2v7pv7lOF8c.CPNuaEdou-cxd-u1PqHogXpjeZP63-DNATc5lCFgwP4&dib_tag=se&keywords=macbook&qid=1722963005&sr=8-44,"4,7 de 5 estrelas",2.152,1,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Chromebook Lenovo 100e Gen 3 Intel Celeron N4500 4GB 32GB eMMC Google Chrome 11.6"" Antirreflexo 82V00008BR Preto","2.099,",/Chromebook-Lenovo-Celeron-Antirreflexo-82V00008BR/dp/B0D3FS9CY1/ref=sr_1_45?dib=eyJ2IjoiMSJ9.ed-ihsuiy_YvdiPgMc7BwXhNHTTPAm4M_gNqc4k23Gcxt1BTvSujs-b59s3c0E0vnY0O7SMGLRjWDQi0oQLIXPmOAulJvfPc-lV4ijZyxdDBQcOPv89gftEq7bv6p16QEKOrOkX80AeNoxVpdMs5obRHJfU4nQSg6I59qr8N_b2GSvrHgqwlEYtye_wMjNHmA_Ila1z1GnoTANQy6WdKkGj2wFUOQdjpJ3X_bezvqBDnkqGgBSPp8zAbEXIDLun6WB88Uph14TapAOZaVVN24pq_VW_j8HXX2v7pv7lOF8c.CPNuaEdou-cxd-u1PqHogXpjeZP63-DNATc5lCFgwP4&dib_tag=se&keywords=macbook&qid=1722963005&sr=8-45&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,N/A,N/A,1,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Notebook Galaxy Book3 360 Windows 11 Home Intel Core™ i5-1335U 16 GB 512 GB SSD 13.3"" Full HD AMOLED 1.16 kg",N/A,/Notebook-Galaxy-Windows-CoreTM-i5-1335U/dp/B0C5RY1WG9/ref=sr_1_46?dib=eyJ2IjoiMSJ9.ed-ihsuiy_YvdiPgMc7BwXhNHTTPAm4M_gNqc4k23Gcxt1BTvSujs-b59s3c0E0vnY0O7SMGLRjWDQi0oQLIXPmOAulJvfPc-lV4ijZyxdDBQcOPv89gftEq7bv6p16QEKOrOkX80AeNoxVpdMs5obRHJfU4nQSg6I59qr8N_b2GSvrHgqwlEYtye_wMjNHmA_Ila1z1GnoTANQy6WdKkGj2wFUOQdjpJ3X_bezvqBDnkqGgBSPp8zAbEXIDLun6WB88Uph14TapAOZaVVN24pq_VW_j8HXX2v7pv7lOF8c.CPNuaEdou-cxd-u1PqHogXpjeZP63-DNATc5lCFgwP4&dib_tag=se&keywords=macbook&qid=1722963005&sr=8-46,"4,6 de 5 estrelas",95,1,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Capa rígida de plástico MosISO e bolsa de manga e capa de teclado e capa de webcam e protetor de tela compatível com MacBook Air 13 polegadas tela retina, Rose Quartz","358,",/pl%C3%A1stico-teclado-protetor-compat%C3%ADvel-polegadas/dp/B07RPZ4ZT2/ref=sr_1_47?dib=eyJ2IjoiMSJ9.ed-ihsuiy_YvdiPgMc7BwXhNHTTPAm4M_gNqc4k23Gcxt1BTvSujs-b59s3c0E0vnY0O7SMGLRjWDQi0oQLIXPmOAulJvfPc-lV4ijZyxdDBQcOPv89gftEq7bv6p16QEKOrOkX80AeNoxVpdMs5obRHJfU4nQSg6I59qr8N_b2GSvrHgqwlEYtye_wMjNHmA_Ila1z1GnoTANQy6WdKkGj2wFUOQdjpJ3X_bezvqBDnkqGgBSPp8zAbEXIDLun6WB88Uph14TapAOZaVVN24pq_VW_j8HXX2v7pv7lOF8c.CPNuaEdou-cxd-u1PqHogXpjeZP63-DNATc5lCFgwP4&dib_tag=se&keywords=macbook&qid=1722963005&sr=8-47&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b,"4,4 de 5 estrelas",8.307,1,macbook,amazon,2024-08-06T13:50:53.352308,Browser
N/A,"6.198,",https://aax-us-iad.amazon.com/x/c/JDbmDywYPwghsT5p4kEQx88AAAGRKJl9ZAEAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICDdOKqB/https://www.amazon.com.br/gp/aw/d/B0942NDQKL/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=b1b3e47ce41aea20fe687116120c7322&hsa_cr_id=1184661840001&qid=1722963033&sr=1-1-5aa29f2a-1490-4ae2-848e-815fb6406bcf&ref_=sbx_be_s_sparkle_lsi4d_asin_0_bkgd&pd_rd_w=ivUIA&content-id=amzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375%3Aamzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_p=b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_r=CB4SYKRJ0A3H921HQ51C&pd_rd_wg=cybaY&pd_rd_r=12671f95-7523-454d-b7ba-e4c982c96086,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
N/A,"8.588,",https://aax-us-iad.amazon.com/x/c/JDbmDywYPwghsT5p4kEQx88AAAGRKJl9ZAEAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICDdOKqB/https://www.amazon.com.br/gp/aw/d/B0B3CCPTK5/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=b1b3e47ce41aea20fe687116120c7322&hsa_cr_id=1184661840001&qid=1722963033&sr=1-2-5aa29f2a-1490-4ae2-848e-815fb6406bcf&ref_=sbx_be_s_sparkle_lsi4d_asin_1_bkgd&pd_rd_w=ivUIA&content-id=amzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375%3Aamzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_p=b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_r=CB4SYKRJ0A3H921HQ51C&pd_rd_wg=cybaY&pd_rd_r=12671f95-7523-454d-b7ba-e4c982c96086,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
N/A,"11.799,",https://aax-us-iad.amazon.com/x/c/JDbmDywYPwghsT5p4kEQx88AAAGRKJl9ZAEAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICDdOKqB/https://www.amazon.com.br/gp/aw/d/B0CX5GDLNL/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=b1b3e47ce41aea20fe687116120c7322&hsa_cr_id=1184661840001&qid=1722963033&sr=1-3-5aa29f2a-1490-4ae2-848e-815fb6406bcf&ref_=sbx_be_s_sparkle_lsi4d_asin_2_bkgd&pd_rd_w=ivUIA&content-id=amzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375%3Aamzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_p=b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_r=CB4SYKRJ0A3H921HQ51C&pd_rd_wg=cybaY&pd_rd_r=12671f95-7523-454d-b7ba-e4c982c96086,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Consulte as páginas dos produtos para ver outras opções de compra.,N/A,,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
SuperDrive USB Apple,"863,",/Superdrive-Apple-para-Macbook-mini/dp/B008T4UQ6C/ref=sr_1_49?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,"4,6 de 5 estrelas",32,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
HUB Ugreen USB-C 5 em 1 MacBook Pro/Air,"246,",/HUB-Ugreen-USB-C-MacBook-Pro/dp/B0817GZFXP/ref=sr_1_50?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-50&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,"4,6 de 5 estrelas",433,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Chromebook Samsung 11.6 Intel 4GB 64GB XE310XBA-KT4BR,"1.199,",/Chromebook-Samsung-11-6-Intel-XE310XBA-KT4BR/dp/B0BYT961KH/ref=sr_1_51?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-51&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,"4,6 de 5 estrelas",81,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Dell - KM3322W, Teclado e Mouse sem fio, Preto","119,",/gp/bestsellers/computers/ref=sr_bs_3_computers_1,"4,7 de 5 estrelas",3.305,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Nulaxy Suporte ergonômico de alumínio para laptop, suporte de laptop destacável, compatível com laptops MacBook Air Pro, Dell XPS, HP, Lenovo More de 10 a 15,6 polegadas","229,",/Nulaxy-ergon%C3%B4mico-remov%C3%ADvel-compat%C3%ADvel-polegadas/dp/B07P54RSPY/ref=sr_1_53?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-53&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,"4,8 de 5 estrelas",33.029,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Magic Keyboard com teclado numérico - Prateado,"1.483,",/Magic-Keyboard-com-teclado-num%C3%A9rico/dp/B079MDBVF6/ref=sr_1_54?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-54&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,"4,7 de 5 estrelas",47,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Mouse sem fio LED, mouse fino 2,4 G portátil óptico para escritório com USB e receptor tipo C, 3 níveis de DPI ajustáveis para notebook, PC, laptop, computador, MacBook (preto)","31,",/port%C3%A1til-escrit%C3%B3rio-receptor-ajust%C3%A1veis-computador/dp/B0CKKMHPRY/ref=sr_1_55?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-55,"4,5 de 5 estrelas",79,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Notebook Lenovo IdeaPad 1i Celeron + Microsoft 365 Personal 4GB 128GB SSD W11 15.6"" 82VX0001BR Prata","1.999,",/Notebook-Lenovo-Microsoft-Personal-82VX0001BR/dp/B0BSLSHJHY/ref=sr_1_56?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-56&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,"4,6 de 5 estrelas",509,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Suporte Notebook Macbook De Alumínio Ajustável Dobrável Ergônomico Portátil Home Office Mesa Tablet Articulado Universal Corrige Postura,"62,",/Notebook-Ajust%C3%A1vel-Erg%C3%B4nomico-Articulado-Universal/dp/B0CS5652FV/ref=sr_1_57?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-57,"5,0 de 5 estrelas",2,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Mouse LED Bluetooth sem fio, mouse Bluetooth para MacBook Pro, mouse Bluetooth para MacBook Air, mouse sem fio recarregável para MacBook, laptop, Mac, iPad, iPad Pro (branco)","28,",/Bluetooth-MacBook-recarreg%C3%A1vel-laptop-branco/dp/B08H8LWJWH/ref=sr_1_58?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-58,"4,1 de 5 estrelas",5.245,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Notebook Dell XPS 13 X13-U7155H-M20 13.4"" 3K OLED Touch Intel® Core™ Ultra 7 16GB 1TB SSD Win 11","13.349,",/Notebook-Dell-X13-U7155H-M20-Intel%C2%AE-CoreTM/dp/B0D8R8PSHR/ref=sr_1_59?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-59&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"16in Main 14in Sub Laptop de Tela Dupla, 512GB PCIe NVMe M.2 SSD 32GB DDR4 RAM, para CPU Core I7, WIFI6, Bateria de 13600mAh, Office Laptop para Windows 10 11 (Plugue dos EUA)",N/A,/Laptop-Bateria-13600mAh-Office-Windows/dp/B0BRZYPRSW/ref=sr_1_60?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-60,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Notebook ASUS Vivobook Pro 15 Intel Core i9 16GB 512GB SSD Windows 11 15,60"" Led IPS Level 144Hz Placa de Vídeo Nvidia RTX 3050 Azul - K6502HC-LP095W",N/A,/Notebook-Vivobook-K6502hc-lp095w-Windows-Rtx3050/dp/B0BZWSBJXT/ref=sr_1_61?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-61,"4,7 de 5 estrelas",43,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Samsung Galaxy Book2 Intel® Core i7-1255U, Windows 11 Home, 8GB, 256GB SSD + 1TB HD 15.6'' Full HD LED, 1.87kg Grafite","3.999,",/Galaxy-Intel%C2%AE-i7-1255U-Windows-Grafite/dp/B0CB6TS8LW/ref=sr_1_62?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-62&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,"4,0 de 5 estrelas",11,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Adaptador 3x1- Usb 3.1 Tipo-c Thunderbolt 3.0 X Hdmi Usb T-c,"29,",/Adaptador-3x1-Tipo-c-Thunderbolt-Hdmi/dp/B077NGXPSV/ref=sr_1_63?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-63,"4,2 de 5 estrelas",471,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
